time,transnational_regions,realization,t2m
1957-01-01,8,0,273.50811130031957
1957-02-01,8,0,277.7038183515059
1957-03-01,8,0,278.71638455302207
1957-04-01,8,0,280.77059814639006
1957-05-01,8,0,283.7826839823202
1957-06-01,8,0,288.73271991965964
1957-07-01,8,0,290.9937295974562
1957-08-01,8,0,291.06211614423614
1957-09-01,8,0,288.0326768899093
1957-10-01,8,0,284.11252167188877
1957-11-01,8,0,279.9062886434274
1957-12-01,8,0,275.4818022953169
1958-01-01,8,0,275.1399395614677
1958-02-01,8,0,277.55965773563287
1958-03-01,8,0,276.77448916962135
1958-04-01,8,0,279.7239398172976
1958-05-01,8,0,285.98089044284063
1958-06-01,8,0,288.2564110167889
1958-07-01,8,0,290.752235561151
1958-08-01,8,0,291.5301458249862
1958-09-01,8,0,288.4811193557019
1958-10-01,8,0,283.7533696531743
1958-11-01,8,0,280.37853295297225
1958-12-01,8,0,278.2203902297009
1959-01-01,8,0,275.38218181738773
1959-02-01,8,0,274.81296516210807
1959-03-01,8,0,279.65292408631205
1959-04-01,8,0,281.1232841488883
1959-05-01,8,0,284.7266682047591
1959-06-01,8,0,288.2076282962437
1959-07-01,8,0,291.5834412078757
1959-08-01,8,0,290.7047707206448
1959-09-01,8,0,287.5838431969579
1959-10-01,8,0,282.67746618011574
1959-11-01,8,0,279.5561663600671
1959-12-01,8,0,278.22297430229304
1960-01-01,8,0,275.35052153169204
1960-02-01,8,0,276.6746611009188
1960-03-01,8,0,278.9677090264285
1960-04-01,8,0,280.9488842389305
1960-05-01,8,0,285.0264534360039
1960-06-01,8,0,288.98982265652455
1960-07-01,8,0,290.0692098422327
1960-08-01,8,0,290.5470379319014
1960-09-01,8,0,287.25812104104006
1960-10-01,8,0,284.3581236275104
1960-11-01,8,0,281.0805074815347
1960-12-01,8,0,277.39435872472365
1961-01-01,8,0,275.0042603014326
1961-02-01,8,0,276.6850037034412
1961-03-01,8,0,278.6183500730701
1961-04-01,8,0,282.94976573868365
1961-05-01,8,0,285.0454710804407
1961-06-01,8,0,288.81994758966937
1961-07-01,8,0,290.6738790842244
1961-08-01,8,0,290.77106744861726
1961-09-01,8,0,288.73814024928834
1961-10-01,8,0,284.3189104855562
1961-11-01,8,0,280.54961995126047
1961-12-01,8,0,276.84634163601424
1962-01-01,8,0,276.3496818051834
1962-02-01,8,0,274.625258565377
1962-03-01,8,0,277.2177015707696
1962-04-01,8,0,280.83558090872384
1962-05-01,8,0,284.4231574174008
1962-06-01,8,0,287.7519108815916
1962-07-01,8,0,290.60213228684336
1962-08-01,8,0,291.82184475041225
1962-09-01,8,0,288.71892608325084
1962-10-01,8,0,284.86144686804306
1962-11-01,8,0,279.56358127459055
1962-12-01,8,0,274.4146219483215
1963-01-01,8,0,273.0119128857842
1963-02-01,8,0,273.92763665617485
1963-03-01,8,0,276.69842385876143
1963-04-01,8,0,280.80417232030015
1963-05-01,8,0,284.196534387156
1963-06-01,8,0,288.16582012066215
1963-07-01,8,0,291.4374913379858
1963-08-01,8,0,290.74583370363075
1963-09-01,8,0,288.06221682734474
1963-10-01,8,0,283.7862195924079
1963-11-01,8,0,281.64815866322175
1963-12-01,8,0,275.6572319626419
1964-01-01,8,0,272.9204392017009
1964-02-01,8,0,275.45120667040635
1964-03-01,8,0,277.9858806834422
1964-04-01,8,0,280.5032409841033
1964-05-01,8,0,285.35150192424476
1964-06-01,8,0,289.04580139382574
1964-07-01,8,0,290.7852016762454
1964-08-01,8,0,290.3121152362361
1964-09-01,8,0,288.3797195449364
1964-10-01,8,0,283.5846324556042
1964-11-01,8,0,280.1451202091415
1964-12-01,8,0,276.0881780302964
1965-01-01,8,0,275.2358730209229
1965-02-01,8,0,272.5679282405732
1965-03-01,8,0,277.54823631325587
1965-04-01,8,0,280.0419091413832
1965-05-01,8,0,284.3313423919995
1965-06-01,8,0,288.5372209139257
1965-07-01,8,0,290.348279116968
1965-08-01,8,0,289.71103957683863
1965-09-01,8,0,287.0340921993286
1965-10-01,8,0,283.63892942546113
1965-11-01,8,0,279.6506102367995
1965-12-01,8,0,277.2867490759455
1966-01-01,8,0,275.05660270653254
1966-02-01,8,0,278.8120311067197
1966-03-01,8,0,276.9181908616946
1966-04-01,8,0,281.7780562858643
1966-05-01,8,0,284.6044510036024
1966-06-01,8,0,288.26528610005124
1966-07-01,8,0,290.0783328437292
1966-08-01,8,0,290.74359634589047
1966-09-01,8,0,288.3804630110587
1966-10-01,8,0,285.71297608500345
1966-11-01,8,0,278.49476439351736
1966-12-01,8,0,276.0941352030217
1967-01-01,8,0,273.55543487688124
1967-02-01,8,0,275.5465407575333
1967-03-01,8,0,278.68857646941944
1967-04-01,8,0,280.20493563093964
1967-05-01,8,0,284.4478128657352
1967-06-01,8,0,287.2392045690907
1967-07-01,8,0,291.30544638425516
1967-08-01,8,0,291.10163175766434
1967-09-01,8,0,287.9590865843463
1967-10-01,8,0,285.0931682403333
1967-11-01,8,0,280.5336783774055
1967-12-01,8,0,275.1531632361385
1968-01-01,8,0,273.61469425149585
1968-02-01,8,0,277.3003283356189
1968-03-01,8,0,277.5415575901614
1968-04-01,8,0,281.76134000954704
1968-05-01,8,0,285.3805018000902
1968-06-01,8,0,288.2408579002294
1968-07-01,8,0,290.67607509256277
1968-08-01,8,0,289.8403941809211
1968-09-01,8,0,287.7814992031718
1968-10-01,8,0,284.4357539927982
1968-11-01,8,0,280.6240546592625
1968-12-01,8,0,276.3545155476161
1969-01-01,8,0,274.9878584931813
1969-02-01,8,0,275.44769536589155
1969-03-01,8,0,278.3748476728947
1969-04-01,8,0,280.36453320524345
1969-05-01,8,0,285.55288484055535
1969-06-01,8,0,287.5259504844644
1969-07-01,8,0,290.20787438366676
1969-08-01,8,0,290.38254511180276
1969-09-01,8,0,287.862399523331
1969-10-01,8,0,283.86846027342455
1969-11-01,8,0,280.1621951599902
1969-12-01,8,0,275.2679651775554
1970-01-01,8,0,277.21315917592807
1970-02-01,8,0,276.18378787848366
1970-03-01,8,0,277.1445405750774
1970-04-01,8,0,280.69343875459583
1970-05-01,8,0,283.62140236172894
1970-06-01,8,0,288.59594267541837
1970-07-01,8,0,290.55941084046805
1970-08-01,8,0,290.8257882189366
1970-09-01,8,0,288.39770236247074
1970-10-01,8,0,282.7358110349493
1970-11-01,8,0,280.5783433137947
1970-12-01,8,0,275.43741328485316
1971-01-01,8,0,275.9393849629889
1971-02-01,8,0,275.91975914591546
1971-03-01,8,0,275.84003642897994
1971-04-01,8,0,281.392961134276
1971-05-01,8,0,284.99708645773205
1971-06-01,8,0,287.57577421362566
