time,transnational_regions,realization,data
1979-04-01,8,0,170.52303766702755
1979-05-01,8,0,66.51042796540588
1979-06-01,8,0,15.804317440742032
1979-07-01,8,0,11.02886174387148
1979-08-01,8,0,15.175624560121465
1979-09-01,8,0,31.128354374624607
1979-10-01,8,0,99.43834044239901
1979-11-01,8,0,204.8815473348941
1979-12-01,8,0,266.42590817791177
1980-01-01,8,0,364.2333492926622
1980-02-01,8,0,270.55326103861705
1980-03-01,8,0,237.53830717069826
1980-04-01,8,0,171.73204298995222
1980-05-01,8,0,85.68535249209467
1980-06-01,8,0,27.63953920419442
1980-07-01,8,0,15.890361749249166
1980-08-01,8,0,9.082057719790507
1980-09-01,8,0,22.116764952572566
1980-10-01,8,0,92.05746348638816
1980-11-01,8,0,200.05598218888065
1980-12-01,8,0,343.5856491954967
1981-01-01,8,0,384.96961470840347
1981-02-01,8,0,307.59615847518046
1981-03-01,8,0,178.3539880271833
1981-04-01,8,0,130.1063678050313
1981-05-01,8,0,73.15651633394874
1981-06-01,8,0,18.819830888077163
1981-07-01,8,0,13.711153803349655
1981-08-01,8,0,11.700273676613435
1981-09-01,8,0,23.677547100068214
1981-10-01,8,0,75.17500644356527
1981-11-01,8,0,214.03849058801518
1981-12-01,8,0,270.42014733324964
1982-01-01,8,0,304.96166633694423
1982-02-01,8,0,293.42183642247215
1982-03-01,8,0,249.01856981087798
1982-04-01,8,0,151.96978415068335
1982-05-01,8,0,59.964960190675214
1982-06-01,8,0,14.62691182047129
1982-07-01,8,0,6.7086799233922445
1982-08-01,8,0,9.854325478376694
1982-09-01,8,0,16.531759416954447
1982-10-01,8,0,83.80544214467028
1982-11-01,8,0,191.50113611206223
1982-12-01,8,0,277.9403161976029
1983-01-01,8,0,315.95966869513524
1983-02-01,8,0,328.00236334443235
1983-03-01,8,0,211.27572159287672
1983-04-01,8,0,127.15313390356096
1983-05-01,8,0,63.88212034434035
1983-06-01,8,0,21.030360549133015
1983-07-01,8,0,4.7104994628874675
1983-08-01,8,0,10.074170631946503
1983-09-01,8,0,24.470093039273195
1983-10-01,8,0,92.83305191291245
1983-11-01,8,0,189.5691662064613
1983-12-01,8,0,300.4964829386716
1984-01-01,8,0,317.42095180646913
1984-02-01,8,0,308.2993507847185
1984-03-01,8,0,274.16276744515403
1984-04-01,8,0,146.18954206939208
1984-05-01,8,0,93.74277425968164
1984-06-01,8,0,31.25705651586646
1984-07-01,8,0,12.687188773126108
1984-08-01,8,0,13.856040824593201
1984-09-01,8,0,35.280376095154196
1984-10-01,8,0,76.05691683541502
1984-11-01,8,0,166.99233510522268
1984-12-01,8,0,298.206076947765
1985-01-01,8,0,405.3160941942543
1985-02-01,8,0,294.8297024015758
1985-03-01,8,0,255.89531505687785
1985-04-01,8,0,122.7391696596863
1985-05-01,8,0,67.63679664852776
1985-06-01,8,0,23.33422245112059
1985-07-01,8,0,7.078542756292539
1985-08-01,8,0,11.643847746777483
1985-09-01,8,0,21.22600368911272
1985-10-01,8,0,89.19212002787971
1985-11-01,8,0,213.51923697088017
1985-12-01,8,0,262.2515922305166
1986-01-01,8,0,320.4656716545028
1986-02-01,8,0,317.0099896511311
1986-03-01,8,0,234.15573028265692
1986-04-01,8,0,151.62623003151174
1986-05-01,8,0,42.92004746241028
1986-06-01,8,0,23.005056918696717
1986-07-01,8,0,9.699479872916797
1986-08-01,8,0,10.777389338157034
1986-09-01,8,0,25.394665532046258
1986-10-01,8,0,78.71265434984142
1986-11-01,8,0,197.55643450853506
1986-12-01,8,0,327.71696189796876
1987-01-01,8,0,368.21855872189616
1987-02-01,8,0,269.97541552102086
1987-03-01,8,0,299.7744244754218
1987-04-01,8,0,130.18209152962788
1987-05-01,8,0,79.44685198566475
1987-06-01,8,0,24.665512738088726
1987-07-01,8,0,7.287014395539119
1987-08-01,8,0,9.299314478647544
1987-09-01,8,0,13.884598227189326
1987-10-01,8,0,78.29330007764307
1987-11-01,8,0,185.2920666376277
1987-12-01,8,0,264.2804109842184
1988-01-01,8,0,262.34936801407116
1988-02-01,8,0,274.9319285902447
1988-03-01,8,0,231.32254870855812
1988-04-01,8,0,132.3858667375336
1988-05-01,8,0,49.39377868841596
1988-06-01,8,0,22.347381542070128
1988-07-01,8,0,7.328002179690415
1988-08-01,8,0,8.580718953034815
1988-09-01,8,0,28.646585926702123
1988-10-01,8,0,77.14454552072331
1988-11-01,8,0,245.93993553207036
1988-12-01,8,0,319.2505933749889
1989-01-01,8,0,343.38896069132034
1989-02-01,8,0,240.15369037924899
1989-03-01,8,0,167.6483815480916
1989-04-01,8,0,127.78696210077896
1989-05-01,8,0,56.40265759089708
1989-06-01,8,0,25.426599057944387
1989-07-01,8,0,7.164898894284386
1989-08-01,8,0,10.546831302328151
1989-09-01,8,0,25.51233734576248
1989-10-01,8,0,85.07793321557477
1989-11-01,8,0,193.60093207735483
1989-12-01,8,0,261.3640500013049
1990-01-01,8,0,338.69167060695673
1990-02-01,8,0,193.84000289761363
1990-03-01,8,0,172.3795306724029
1990-04-01,8,0,142.1221468618541
1990-05-01,8,0,48.84324129360593
1990-06-01,8,0,20.776782983147996
1990-07-01,8,0,8.35265204770919
1990-08-01,8,0,9.009685220310326
1990-09-01,8,0,28.64012939775531
1990-10-01,8,0,71.34210408523724
1990-11-01,8,0,183.51864763048994
1990-12-01,8,0,334.4807796154744
1991-01-01,8,0,339.8317238902291
1991-02-01,8,0,316.07646644424506
1991-03-01,8,0,184.9819529044994
1991-04-01,8,0,164.6689691202969
1991-05-01,8,0,100.98665074428052
1991-06-01,8,0,21.97614062151548
1991-07-01,8,0,7.385629869751948
1991-08-01,8,0,6.593610644592438
1991-09-01,8,0,19.537367268097768
1991-10-01,8,0,113.73589982399112
1991-11-01,8,0,198.0300499649287
1991-12-01,8,0,357.96364916503995
1992-01-01,8,0,358.5520058695855
1992-02-01,8,0,296.05799118504115
1992-03-01,8,0,223.22408967117664
1992-04-01,8,0,133.65528907827644
1992-05-01,8,0,50.74828773507464
1992-06-01,8,0,28.233080580796127
1992-07-01,8,0,9.824461402520209
1992-08-01,8,0,4.984224476475547
1992-09-01,8,0,28.60633029017945
1992-10-01,8,0,93.71908410095331
1992-11-01,8,0,159.84463323790277
1992-12-01,8,0,302.9580002558604
1993-01-01,8,0,336.73248251841676
1993-02-01,8,0,311.1753045925401
1993-03-01,8,0,252.5447081448699
1993-04-01,8,0,136.61204364160955
1993-05-01,8,0,50.43566385552012
1993-06-01,8,0,16.055087386784983
1993-07-01,8,0,13.350492360000242
1993-08-01,8,0,9.531145274075467
1993-09-01,8,0,34.169263741675884
1993-10-01,8,0,89.83504076388529
1993-11-01,8,0,232.7870387727948
1993-12-01,8,0,262.73315884461135
1994-01-01,8,0,289.2053363304915
1994-02-01,8,0,268.82285808004013
1994-03-01,8,0,159.44249854330326
1994-04-01,8,0,140.4808748830016
1994-05-01,8,0,50.249997259446715
1994-06-01,8,0,19.996031975618745
1994-07-01,8,0,3.7321266182820803
1994-08-01,8,0,4.824529720512674
1994-09-01,8,0,25.389370962606414
1994-10-01,8,0,79.9122260964681
1994-11-01,8,0,152.56040153645986
1994-12-01,8,0,275.0963023254501
1995-01-01,8,0,328.51529890907943
1995-02-01,8,0,205.10058728368682
1995-03-01,8,0,228.84523372097038
1995-04-01,8,0,138.59494772984021
1995-05-01,8,0,57.35434882744521
1995-06-01,8,0,21.838725024794577
1995-07-01,8,0,4.44920161530303
1995-08-01,8,0,11.443701562287085
1995-09-01,8,0,39.20034923651609
1995-10-01,8,0,66.47898149965549
1995-11-01,8,0,206.178453174149
1995-12-01,8,0,259.6558454480796
1996-01-01,8,0,295.75290473306393
1996-02-01,8,0,320.1220702519369
1996-03-01,8,0,270.83696445171586
1996-04-01,8,0,132.57968052325378
1996-05-01,8,0,50.646388183991405
1996-06-01,8,0,16.324370452714366
1996-07-01,8,0,11.036477956312083
1996-08-01,8,0,9.706900312272518
1996-09-01,8,0,45.88948702360168
1996-10-01,8,0,89.43689469344041
1996-11-01,8,0,166.92566644325348
1996-12-01,8,0,279.42340553835646
1997-01-01,8,0,299.765348483676
1997-02-01,8,0,228.32018216034152
1997-03-01,8,0,192.11919946024375
1997-04-01,8,0,162.8724248616649
1997-05-01,8,0,48.79870938080269
1997-06-01,8,0,18.282363205663422
1997-07-01,8,0,10.826853188629268
1997-08-01,8,0,8.231794144551575
1997-09-01,8,0,23.93177046099742
1997-10-01,8,0,98.55889914120823
1997-11-01,8,0,170.2515622778888
1997-12-01,8,0,274.7900276952996
1998-01-01,8,0,289.9990317842587
1998-02-01,8,0,217.6589803412643
1998-03-01,8,0,226.8569606914669
1998-04-01,8,0,124.90479780169193
1998-05-01,8,0,52.74712458954723
1998-06-01,8,0,15.470486861917653
1998-07-01,8,0,7.0808991887650725
1998-08-01,8,0,8.290366274595906
1998-09-01,8,0,26.949772367704774
1998-10-01,8,0,79.51857141515096
1998-11-01,8,0,219.46512584823827
1998-12-01,8,0,345.1082493209991
1999-01-01,8,0,314.8043609743264
1999-02-01,8,0,293.74996677853414
1999-03-01,8,0,204.05168891518343
1999-04-01,8,0,115.4048702496849
1999-05-01,8,0,37.75730163671787
1999-06-01,8,0,15.844947965349842
1999-07-01,8,0,5.863137616271386
1999-08-01,8,0,6.198569627165283
1999-09-01,8,0,15.721962538095111
1999-10-01,8,0,68.93836406211283
1999-11-01,8,0,217.8553806339799
1999-12-01,8,0,282.24357459412295
2000-01-01,8,0,384.47828628821617
2000-02-01,8,0,241.5640886950079
2000-03-01,8,0,205.7967452025112
2000-04-01,8,0,109.84610748702873
2000-05-01,8,0,36.12799167139818
2000-06-01,8,0,14.180246555038353
2000-07-01,8,0,12.806009569376913
2000-08-01,8,0,7.190584425215954
2000-09-01,8,0,25.094441522543377
2000-10-01,8,0,72.82617778210651
2000-11-01,8,0,154.58650318098046
2000-12-01,8,0,240.83235898636758
2001-01-01,8,0,271.05722228106663
2001-02-01,8,0,239.43600424235635
2001-03-01,8,0,134.88974463582127
2001-04-01,8,0,132.8964436036074
2001-05-01,8,0,47.431126950147856
2001-06-01,8,0,19.45499623406755
2001-07-01,8,0,7.272175211554425
2001-08-01,8,0,5.23765516523203
2001-09-01,8,0,35.59120975015159
2001-10-01,8,0,48.41384444911692
2001-11-01,8,0,218.48404589287657
2001-12-01,8,0,380.638205730026
2002-01-01,8,0,334.61484685039505
2002-02-01,8,0,203.75562174092443
2002-03-01,8,0,173.57479086321158
2002-04-01,8,0,128.1169814310564
2002-05-01,8,0,53.24494497689639
2002-06-01,8,0,14.1307061407846
2002-07-01,8,0,7.037713868443538
2002-08-01,8,0,9.070911170395018
2002-09-01,8,0,34.569295590670684
2002-10-01,8,0,73.77587826638845
2002-11-01,8,0,142.82297855139169
2002-12-01,8,0,263.07939893444984
2003-01-01,8,0,314.1252509413971
2003-02-01,8,0,340.43037230890394
2003-03-01,8,0,216.91745031189674
2003-04-01,8,0,140.58798563821185
2003-05-01,8,0,34.79124480682839
2003-06-01,8,0,4.9648788872119125
2003-07-01,8,0,5.383749613616589
2003-08-01,8,0,3.2179519288695313
2003-09-01,8,0,26.160576885844385
2003-10-01,8,0,103.58865297958678
2003-11-01,8,0,153.8676788303017
2003-12-01,8,0,289.2695967057866
2004-01-01,8,0,326.8579552658283
2004-02-01,8,0,270.2231537430338
2004-03-01,8,0,229.47304427865834
2004-04-01,8,0,126.96895055939564
2004-05-01,8,0,74.25738959310088
2004-06-01,8,0,14.178273843564275
2004-07-01,8,0,9.310002991704659
2004-08-01,8,0,7.665529827522352
2004-09-01,8,0,24.552768737928577
2004-10-01,8,0,56.926371658313045
2004-11-01,8,0,192.5943923373515
2004-12-01,8,0,268.31936729948666
2005-01-01,8,0,340.270432509387
2005-02-01,8,0,335.2812757948865
2005-03-01,8,0,232.08147180907366
2005-04-01,8,0,127.95925891116525
2005-05-01,8,0,41.26984098311154
