time,transnational_regions,realization,t2m
1960-06-01,8,0,301.8592525837346
1960-07-01,8,0,303.0331114380028
1960-08-01,8,0,304.01578079150516
1960-09-01,8,0,301.09845065089905
1960-10-01,8,0,295.7350193882987
1960-11-01,8,0,292.2339278368464
1960-12-01,8,0,286.93263077701647
1961-01-01,8,0,284.7102263048075
1961-02-01,8,0,288.23381687007577
1961-03-01,8,0,292.1995739481266
1961-04-01,8,0,295.5127104523151
1961-05-01,8,0,298.9183835650867
1961-06-01,8,0,302.7013865687418
1961-07-01,8,0,303.8156207424116
1961-08-01,8,0,304.9764432795803
1961-09-01,8,0,302.23245277402117
1961-10-01,8,0,296.8866108857288
1961-11-01,8,0,290.9462274124521
1961-12-01,8,0,288.87031806916934
1962-01-01,8,0,287.24513508649665
1962-02-01,8,0,286.1150615551388
1962-03-01,8,0,289.5773838331652
1962-04-01,8,0,294.11722417335625
1962-05-01,8,0,299.1682871256977
1962-06-01,8,0,302.7057829516496
1962-07-01,8,0,305.13279352154177
1962-08-01,8,0,305.5229638698507
1962-09-01,8,0,303.842970343478
1962-10-01,8,0,296.89522265284177
1962-11-01,8,0,290.2859853666097
1962-12-01,8,0,285.5273397104196
1963-01-01,8,0,285.22170128853134
1963-02-01,8,0,283.9430632191852
1963-03-01,8,0,288.88043708170215
1963-04-01,8,0,293.0493805337642
1963-05-01,8,0,296.4181702351859
1963-06-01,8,0,302.5879030739077
1963-07-01,8,0,304.033315401521
1963-08-01,8,0,304.58355227279674
1963-09-01,8,0,300.3770434884158
1963-10-01,8,0,296.16983427198295
1963-11-01,8,0,292.20634376034764
1963-12-01,8,0,286.502975401934
1964-01-01,8,0,283.3875175855867
1964-02-01,8,0,286.8225507684764
1964-03-01,8,0,290.55592534784415
1964-04-01,8,0,293.8871998938838
1964-05-01,8,0,298.09187680176683
1964-06-01,8,0,301.71868134589863
1964-07-01,8,0,303.43212332015
1964-08-01,8,0,303.23490881957684
1964-09-01,8,0,301.43172452014505
1964-10-01,8,0,296.67322179586637
1964-11-01,8,0,290.09665149711
1964-12-01,8,0,285.93110928496037
1965-01-01,8,0,286.04929090222726
1965-02-01,8,0,286.1279168732792
1965-03-01,8,0,290.6980478693636
1965-04-01,8,0,292.12099055271926
1965-05-01,8,0,298.8950055982384
1965-06-01,8,0,303.61956505876674
1965-07-01,8,0,304.50151545329675
