time,Temp media,Dias calefaccion,Dias efrigeracion,Dias helada,Max temp monthly max,Max temp monthly mean,Max temp monthly min,Min temp monthly max,Min temp monthly mean,Min temp monthly min
1972-08-01,293.7257919658974,16.446517431914614,45.98355527209292,0.0498725617358247,303.61330557438725,297.8906323536622,291.7956241501619,294.07343378260714,289.8403892819202,285.78890110719345
1972-09-01,289.4322883453485,53.00662460127195,8.519684890990534,0.4704543399002597,298.0294434490645,293.03571354409377,287.41454148665764,290.700740029859,286.26322289719326,280.7866585458969
1972-10-01,285.3993006045928,122.62355990433986,0.6885006794449209,1.661147993311229,294.0159560802403,288.7576071231473,283.31593359397215,287.9119054221976,282.516734942347,276.56132661636383
1972-11-01,282.81936914067154,180.2815052357613,0.0014135628778112,3.8866572248051776,290.88276210173126,286.1920882967046,279.1763320937512,285.07680420355035,279.9403642408942,272.80958430851376
1972-12-01,278.7502878887187,306.872740097276,0.0,8.618848557019678,286.0743453100445,281.4496959793949,276.5316347009175,281.6387935656943,276.58349378765195,271.4278443962871
1973-01-01,277.5590805365693,343.66762736126793,0.0,11.568949806657752,284.1135240562092,280.3309709593825,276.433681046203,279.86110358844525,275.2685362363846,269.6010991515101
1973-02-01,278.41769191187274,286.2324469596632,0.0014101163856889,9.277967265844715,286.6930782755893,281.7824152165854,276.7164894887854,280.75564107635546,275.5496549343808,270.2534114935522
1973-03-01,279.8343365443452,273.5227768632549,0.0025352997871888,8.462929683917832,289.24059651464654,283.56941862269593,277.8605694465383,281.71163059776427,276.47686606841376,270.59147502027974
1973-04-01,283.3109491953352,169.75281378181464,0.7866286096245132,2.8348737163802618,293.8309399589796,287.184096070385,280.74794149709464,284.7866778438509,279.59377392067825,274.99948187055065
1973-05-01,289.2616508286354,52.48474567958528,9.586941191592633,0.3189251396400958,299.97835240070395,293.4154889406627,286.69481825349044,289.9634067833971,285.20555275387983,280.4485762627992
1973-06-01,292.3817103822182,19.46436216207246,21.738739593216277,0.0443416745771319,301.6768023533101,296.33848912257537,290.2684068284628,292.10904863051707,288.41008593247216,284.35504030240475
1973-07-01,294.87478805436604,9.993529071611896,57.679568501714506,0.0081925382391154,305.0103305566532,299.06658955980447,293.4571179975052,294.66075759917044,290.7654246217005,286.91583795429153
1973-08-01,295.1228401578819,7.982892136757615,62.4226178092656,0.0,303.52965197052805,299.636044608862,294.4049292165612,293.8631771488539,290.9618752664172,287.78306724776473
1973-09-01,292.39874512266897,24.04728102119344,29.028281639960987,0.1044895750500868,302.0780269410479,296.7519165591725,289.85195379106034,292.7303945225881,288.5217844264841,283.6035041175806
1973-10-01,286.7635881014893,101.55575667840064,3.3286162712267364,1.8045810135742344,296.732897434877,290.7749785837316,283.87121061425387,289.29961631182096,283.4586720725872,277.134420353526
1973-11-01,281.7192827430017,211.38896619813957,0.0089157834749955,6.025249223265063,290.4636773458068,285.47518016275257,278.0827424220256,284.8471413845511,278.6646164585545,270.906862895941
1973-12-01,278.3715283366744,318.9103157178903,0.0,10.499871124825194,286.1939535468512,281.39960457128427,274.5458115209049,281.5755624029612,275.7136495005548,267.9280622188776
1974-01-01,278.8799858666511,302.5419686937417,0.0,8.672201408614063,285.7946472351309,281.7962062956566,277.5484198630729,281.2788328783507,276.42802281781087,271.4812898721556
1974-02-01,279.8256835234812,246.72176399155256,0.0,5.30746417829708,287.0068385690264,282.79011470140097,278.5166104341194,281.2502901808474,277.3013816132241,272.7247377041829
1974-03-01,281.53794379814843,222.0706126960877,0.0645269374505384,4.576330243818116,291.8636741759276,284.9610767313719,278.6117759676323,283.4990454644599,278.5329462330181,272.8681533283931
1974-04-01,283.2564659860761,165.2955835422734,0.0550326951730483,1.62801866208338,291.6519895691075,286.6187438855743,281.4910849336611,283.86433995089465,280.11823263766365,276.1815958893204
1974-05-01,287.9828506077307,72.43438904913513,6.177968329773231,0.5679675171179053,298.26135184796664,291.84851957313265,285.1619519629277,288.833950593832,284.17908353393045,279.6069408306089
