time,transnational_regions,realization,t2m
1955-09-01,8,0,291.54429083950095
1955-10-01,8,0,288.27375896264437
1955-11-01,8,0,286.1752072240311
1955-12-01,8,0,283.06229283400006
1956-01-01,8,0,281.8586452913845
1956-02-01,8,0,277.491803864934
1956-03-01,8,0,281.0968103604472
1956-04-01,8,0,285.3585220822271
1956-05-01,8,0,289.1381327019589
1956-06-01,8,0,291.2383058473899
1956-07-01,8,0,294.2756604917002
1956-08-01,8,0,294.7538852791122
1956-09-01,8,0,293.20639274551854
1956-10-01,8,0,288.6849163112277
1956-11-01,8,0,283.2624873924353
1956-12-01,8,0,280.42739140131596
1957-01-01,8,0,278.80638442221084
1957-02-01,8,0,282.17583634701833
1957-03-01,8,0,283.6164640954793
1957-04-01,8,0,285.0720109099449
1957-05-01,8,0,287.643277750537
1957-06-01,8,0,293.1769044024869
1957-07-01,8,0,294.69214497396104
1957-08-01,8,0,295.64152492656194
1957-09-01,8,0,291.7620096935849
1957-10-01,8,0,288.3959494737902
1957-11-01,8,0,285.13357740450795
1957-12-01,8,0,282.4866352185147
1958-01-01,8,0,281.1114894769503
1958-02-01,8,0,283.40204298418644
1958-03-01,8,0,282.758180659434
1958-04-01,8,0,283.8279509843986
1958-05-01,8,0,290.51139026063106
1958-06-01,8,0,291.97052995736357
1958-07-01,8,0,294.9861368786659
1958-08-01,8,0,295.7572637048237
1958-09-01,8,0,291.8772436360558
1958-10-01,8,0,289.0493687742793
1958-11-01,8,0,284.81911494107646
1958-12-01,8,0,283.41986195739264
1959-01-01,8,0,281.1818466971723
1959-02-01,8,0,279.50698939126187
1959-03-01,8,0,283.5628452759267
1959-04-01,8,0,285.2604494792462
1959-05-01,8,0,288.4856259726223
1959-06-01,8,0,291.95995625734673
1959-07-01,8,0,294.74503645005757
1959-08-01,8,0,293.59813914744774
1959-09-01,8,0,290.99562190287395
1959-10-01,8,0,287.2665089469002
1959-11-01,8,0,283.944616329509
1959-12-01,8,0,283.1911478242547
1960-01-01,8,0,281.3380097718755
1960-02-01,8,0,282.9657628436334
1960-03-01,8,0,283.07303946898253
1960-04-01,8,0,284.29706715308777
1960-05-01,8,0,290.2903766246718
1960-06-01,8,0,292.5223450638495
1960-07-01,8,0,293.86594787810515
1960-08-01,8,0,293.73137094340274
1960-09-01,8,0,291.60230225562134
1960-10-01,8,0,288.8511960252117
1960-11-01,8,0,286.12177302381286
1960-12-01,8,0,282.92696644298485
1961-01-01,8,0,280.4900293082735
1961-02-01,8,0,280.37855157672175
1961-03-01,8,0,283.230442073703
1961-04-01,8,0,286.27685760570694
1961-05-01,8,0,289.387968472718
1961-06-01,8,0,293.15240949114445
1961-07-01,8,0,293.8847486949546
1961-08-01,8,0,294.7235230011855
1961-09-01,8,0,292.2929219540927
1961-10-01,8,0,289.22223219164607
1961-11-01,8,0,285.7101734872845
1961-12-01,8,0,283.89637318860287
1962-01-01,8,0,281.98776391417647
1962-02-01,8,0,279.69275640836076
1962-03-01,8,0,284.0489671046306
1962-04-01,8,0,285.1113122828431
1962-05-01,8,0,289.4263449915891
1962-06-01,8,0,292.9058759011863
1962-07-01,8,0,294.5125376863821
1962-08-01,8,0,294.97321614820623
1962-09-01,8,0,293.30496938439586
1962-10-01,8,0,289.3203592277315
1962-11-01,8,0,285.3198647039165
1962-12-01,8,0,281.0065706691013
1963-01-01,8,0,281.26075079129726
1963-02-01,8,0,279.3842394274869
1963-03-01,8,0,281.99621561712394
1963-04-01,8,0,284.6715041888053
1963-05-01,8,0,288.0893361737652
1963-06-01,8,0,292.97685061808824
1963-07-01,8,0,294.4154215328423
1963-08-01,8,0,294.7281136957206
1963-09-01,8,0,291.7534491765748
1963-10-01,8,0,288.37175245404825
1963-11-01,8,0,286.93130759892983
1963-12-01,8,0,282.3134576036383
1964-01-01,8,0,278.25121602053275
1964-02-01,8,0,281.29902970735753
1964-03-01,8,0,282.88703216132274
1964-04-01,8,0,284.92282505093067
1964-05-01,8,0,289.0362265071755
1964-06-01,8,0,292.2312568899529
1964-07-01,8,0,294.1447242500483
1964-08-01,8,0,293.6286280164909
1964-09-01,8,0,292.2939147432121
1964-10-01,8,0,288.9475910212092
1964-11-01,8,0,284.856990606674
1964-12-01,8,0,281.5345911329356
1965-01-01,8,0,281.13822478212
1965-02-01,8,0,279.5702799262914
1965-03-01,8,0,282.552660632852
1965-04-01,8,0,283.7063723803173
1965-05-01,8,0,289.1875829448918
1965-06-01,8,0,293.84780162051334
1965-07-01,8,0,294.1546375560687
1965-08-01,8,0,293.7513362296679
1965-09-01,8,0,290.91236046512415
1965-10-01,8,0,288.6929439913454
1965-11-01,8,0,285.4197607813455
1965-12-01,8,0,282.5938147957911
1966-01-01,8,0,280.70462231221563
1966-02-01,8,0,283.01301004580904
1966-03-01,8,0,281.5555632247689
1966-04-01,8,0,285.88544556487057
1966-05-01,8,0,288.3163382854706
1966-06-01,8,0,291.98279153106375
1966-07-01,8,0,293.7327391349172
1966-08-01,8,0,294.3655876842265
1966-09-01,8,0,291.78018833328747
1966-10-01,8,0,289.9824113365004
1966-11-01,8,0,284.9366449997992
1966-12-01,8,0,281.68330300355404
1967-01-01,8,0,279.27441319648204
1967-02-01,8,0,281.1291264410361
1967-03-01,8,0,283.512562227271
1967-04-01,8,0,284.7745785204765
1967-05-01,8,0,288.4862944280933
1967-06-01,8,0,292.0160654648602
1967-07-01,8,0,294.88138260319596
1967-08-01,8,0,294.4761433047556
1967-09-01,8,0,291.9945946377076
1967-10-01,8,0,289.47316335062
1967-11-01,8,0,286.0897877751597
1967-12-01,8,0,281.7319419383292
1968-01-01,8,0,279.3967376129698
1968-02-01,8,0,282.1905535602209
1968-03-01,8,0,282.8641043089216
1968-04-01,8,0,286.42472231504655
1968-05-01,8,0,289.65510075115577
1968-06-01,8,0,292.8810084279861
1968-07-01,8,0,295.52027994468733
1968-08-01,8,0,293.11927509950385
1968-09-01,8,0,292.03652932623254
1968-10-01,8,0,288.1809248473963
1968-11-01,8,0,286.811644483514
1968-12-01,8,0,282.4769791006788
1969-01-01,8,0,280.70138291715614
1969-02-01,8,0,280.77521194397514
1969-03-01,8,0,283.19733556810445
1969-04-01,8,0,286.20678958568965
1969-05-01,8,0,290.19511888906175
1969-06-01,8,0,291.5330283543052
1969-07-01,8,0,293.599600291618
1969-08-01,8,0,294.4814141729205
1969-09-01,8,0,291.5458838127773
1969-10-01,8,0,287.98965251002926
1969-11-01,8,0,286.85891343801507
1969-12-01,8,0,280.3402917508362
1970-01-01,8,0,282.6053038546138
1970-02-01,8,0,281.5912499077299
1970-03-01,8,0,283.6311309936393
1970-04-01,8,0,286.1858465598722
1970-05-01,8,0,288.15467480256905
1970-06-01,8,0,292.1146026117261
1970-07-01,8,0,294.03721298305993
1970-08-01,8,0,294.26069677639765
1970-09-01,8,0,292.6183720973483
1970-10-01,8,0,288.5985979147458
1970-11-01,8,0,285.2583436622266
1970-12-01,8,0,282.21796438691433
1971-01-01,8,0,281.75035586464514
1971-02-01,8,0,280.33681052730367
1971-03-01,8,0,282.2384375671352
1971-04-01,8,0,285.4228366433256
1971-05-01,8,0,288.48643349372406
1971-06-01,8,0,291.6986065940426
1971-07-01,8,0,294.13845773293394
1971-08-01,8,0,294.64004344371546
1971-09-01,8,0,291.32923101751567
1971-10-01,8,0,288.10802054222336
1971-11-01,8,0,284.5785180285062
1971-12-01,8,0,281.13492514912605
1972-01-01,8,0,280.2785011358161
1972-02-01,8,0,281.7006026326577
1972-03-01,8,0,282.75196972807305
1972-04-01,8,0,285.01407122274315
1972-05-01,8,0,288.7718544856666
1972-06-01,8,0,291.7522395321961
1972-07-01,8,0,293.5383666662083
1972-08-01,8,0,294.07343378260714
1972-09-01,8,0,290.700740029859
1972-10-01,8,0,287.9119054221976
1972-11-01,8,0,285.07680420355035
1972-12-01,8,0,281.6387935656943
1973-01-01,8,0,279.86110358844525
1973-02-01,8,0,280.75564107635546
1973-03-01,8,0,281.71163059776427
1973-04-01,8,0,284.7866778438509
1973-05-01,8,0,289.9634067833971
1973-06-01,8,0,292.10904863051707
1973-07-01,8,0,294.66075759917044
1973-08-01,8,0,293.8631771488539
1973-09-01,8,0,292.7303945225881
1973-10-01,8,0,289.29961631182096
1973-11-01,8,0,284.8471413845511
1973-12-01,8,0,281.57556240296117
1974-01-01,8,0,281.2788328783507
1974-02-01,8,0,281.2502901808474
1974-03-01,8,0,283.4990454644599
1974-04-01,8,0,283.86433995089465
1974-05-01,8,0,288.833950593832
1974-06-01,8,0,291.86293972375205
1974-07-01,8,0,294.1600064649096
1974-08-01,8,0,294.25681543850186
1974-09-01,8,0,291.70962415773687
1974-10-01,8,0,286.84129407973455
1974-11-01,8,0,283.80200175402297
1974-12-01,8,0,281.4284124745336
1975-01-01,8,0,281.0318611887325
1975-02-01,8,0,280.28707327170383
1975-03-01,8,0,283.10408060302814
1975-04-01,8,0,285.6946023520318
1975-05-01,8,0,288.69388754912205
1975-06-01,8,0,292.06399395668564
1975-07-01,8,0,294.2918283247219
1975-08-01,8,0,293.934806643523
1975-09-01,8,0,292.12580823109244
1975-10-01,8,0,289.0898956399466
1975-11-01,8,0,285.1944154769762
1975-12-01,8,0,281.44092762764353
1976-01-01,8,0,279.95380213153874
1976-02-01,8,0,280.2204120291558
1976-03-01,8,0,281.4034303618728
1976-04-01,8,0,284.2158963465864
1976-05-01,8,0,288.2214914946567
1976-06-01,8,0,292.0939081203935
1976-07-01,8,0,293.3232641374334
1976-08-01,8,0,292.25829172156546
1976-09-01,8,0,290.76757331650424
1976-10-01,8,0,289.1000609748976
1976-11-01,8,0,284.99302572733166
1976-12-01,8,0,283.37677223632016
1977-01-01,8,0,281.6697028455746
1977-02-01,8,0,283.9389703862305
1977-03-01,8,0,284.2194166615209
1977-04-01,8,0,286.0346031053631
1977-05-01,8,0,289.12972404455047
1977-06-01,8,0,291.28315042130123
1977-07-01,8,0,293.433724477619
1977-08-01,8,0,293.41734315583506
1977-09-01,8,0,291.2498950009396
1977-10-01,8,0,288.5826092229743
1977-11-01,8,0,285.40151321397076
1977-12-01,8,0,282.294070438739
1978-01-01,8,0,280.67724336512015
1978-02-01,8,0,283.09211824413296
1978-03-01,8,0,282.5782499045841
1978-04-01,8,0,284.4569500516127
1978-05-01,8,0,287.31566737294423
1978-06-01,8,0,291.15347969222825
1978-07-01,8,0,293.45522683568646
1978-08-01,8,0,293.54804042344995
1978-09-01,8,0,291.27657367622453
1978-10-01,8,0,288.1279712816095
1978-11-01,8,0,282.7029643937041
1978-12-01,8,0,283.4675606279443
1979-01-01,8,0,281.97826650956836
1979-02-01,8,0,282.80563386081155
1979-03-01,8,0,283.7655745783038
1979-04-01,8,0,284.2875871814015
1979-05-01,8,0,289.53115681467443
1979-06-01,8,0,292.6867892466598
1979-07-01,8,0,294.0717017500219
1979-08-01,8,0,294.2324287860298
1979-09-01,8,0,291.29241647085087
1979-10-01,8,0,289.0611063498087
1979-11-01,8,0,284.9237399147157
1979-12-01,8,0,283.13730852998873
1980-01-01,8,0,280.7359810378523
1980-02-01,8,0,281.10295717839676
1980-03-01,8,0,283.60269407617346
1980-04-01,8,0,284.2336602386368
1980-05-01,8,0,287.2381217757661
1980-06-01,8,0,291.57631297012773
1980-07-01,8,0,293.31634489558235
1980-08-01,8,0,295.0939183244461
1980-09-01,8,0,291.6310783256322
1980-10-01,8,0,289.5263560873732
1980-11-01,8,0,284.83230270428925
1980-12-01,8,0,281.2347760304196
1981-01-01,8,0,279.1933934935233
1981-02-01,8,0,280.35232500339066
1981-03-01,8,0,285.12717741025426
1981-04-01,8,0,285.5617633994274
1981-05-01,8,0,288.53156780728455
1981-06-01,8,0,293.9017336517474
1981-07-01,8,0,293.6406089638663
1981-08-01,8,0,294.2026530444274
1981-09-01,8,0,292.2079874691938
1981-10-01,8,0,289.67636449703843
1981-11-01,8,0,284.2635537420472
1981-12-01,8,0,283.80062295833727
1982-01-01,8,0,281.8413240685314
1982-02-01,8,0,280.2892972860555
1982-03-01,8,0,283.1238623188254
1982-04-01,8,0,284.5273878660547
1982-05-01,8,0,289.2882687047237
1982-06-01,8,0,293.8772969594777
1982-07-01,8,0,294.7536991277708
1982-08-01,8,0,294.1361648300555
1982-09-01,8,0,292.67239480819194
1982-10-01,8,0,288.79509821694216
1982-11-01,8,0,285.4564359374018
1982-12-01,8,0,283.36215373052374
1983-01-01,8,0,280.2325337370447
1983-02-01,8,0,281.15238000942236
1983-03-01,8,0,283.9745988753161
1983-04-01,8,0,286.11192645958727
1983-05-01,8,0,288.6754321647404
1983-06-01,8,0,292.04488256533523
1983-07-01,8,0,294.99532126680026
1983-08-01,8,0,294.1015461674929
1983-09-01,8,0,292.3306970465551
1983-10-01,8,0,288.35869868422435
1983-11-01,8,0,285.09645284115015
1983-12-01,8,0,281.7666440431776
1984-01-01,8,0,280.89480119329255
1984-02-01,8,0,280.842572674013
1984-03-01,8,0,282.1450032787588
1984-04-01,8,0,284.09949182955825
1984-05-01,8,0,286.8973970743475
1984-06-01,8,0,291.40940943307584
1984-07-01,8,0,294.2954747030497
1984-08-01,8,0,292.83121667712
1984-09-01,8,0,291.6083546203748
1984-10-01,8,0,288.79638046384025
1984-11-01,8,0,285.5506563717671
1984-12-01,8,0,281.8153131769151
1985-01-01,8,0,281.6377791965657
1985-02-01,8,0,281.9689665483489
1985-03-01,8,0,281.9101122867307
1985-04-01,8,0,285.8281925349478
1985-05-01,8,0,289.0420662094324
1985-06-01,8,0,291.73058839077385
1985-07-01,8,0,294.491991789422
1985-08-01,8,0,294.35695137243005
1985-09-01,8,0,291.94673450586686
1985-10-01,8,0,289.0504843534077
1985-11-01,8,0,286.95091295049156
1985-12-01,8,0,283.3264680035527
1986-01-01,8,0,280.96927966514465
1986-02-01,8,0,281.1692947474305
1986-03-01,8,0,282.76350148049096
1986-04-01,8,0,284.6222718097773
1986-05-01,8,0,290.38492034464184
1986-06-01,8,0,292.57705393846356
1986-07-01,8,0,293.7412330653034
1986-08-01,8,0,294.5101561857941
1986-09-01,8,0,292.10451028004513
1986-10-01,8,0,288.5493303492914
1986-11-01,8,0,283.9919205874711
1986-12-01,8,0,280.8141490371911
1987-01-01,8,0,281.6120063844631
1987-02-01,8,0,282.0953749590683
1987-03-01,8,0,283.15801443919094
1987-04-01,8,0,285.5527001980798
1987-05-01,8,0,287.6543953345763
1987-06-01,8,0,293.0534497752652
1987-07-01,8,0,295.3951562906774
1987-08-01,8,0,294.8132773146757
1987-09-01,8,0,293.41046061057864
1987-10-01,8,0,289.629324377438
1987-11-01,8,0,285.6412952892201
1987-12-01,8,0,283.3158788647438
1988-01-01,8,0,282.27827164412565
1988-02-01,8,0,281.6620012911225
1988-03-01,8,0,283.16822905539465
1988-04-01,8,0,285.3156833880364
1988-05-01,8,0,288.8681829413872
1988-06-01,8,0,291.4524232100394
1988-07-01,8,0,295.6173926702252
1988-08-01,8,0,294.9474559772851
1988-09-01,8,0,293.130556314198
1988-10-01,8,0,289.50578080167975
1988-11-01,8,0,284.16244081572506
1988-12-01,8,0,282.38008145075514
1989-01-01,8,0,278.46327663217335
1989-02-01,8,0,282.86666232236496
1989-03-01,8,0,284.04846421657896
1989-04-01,8,0,285.3362300487096
1989-05-01,8,0,288.9743540449017
1989-06-01,8,0,291.67657634470373
1989-07-01,8,0,294.93523594628664
1989-08-01,8,0,294.713103995796
1989-09-01,8,0,291.27641425458194
1989-10-01,8,0,287.9005822171955
1989-11-01,8,0,285.80696467972604
1989-12-01,8,0,284.6567547719173
1990-01-01,8,0,281.27225085358316
1990-02-01,8,0,282.763047756066
1990-03-01,8,0,284.1964416242198
1990-04-01,8,0,284.93717404878544
1990-05-01,8,0,290.1464651484274
1990-06-01,8,0,293.06350483723475
1990-07-01,8,0,294.59152376439874
1990-08-01,8,0,294.3250045434945
1990-09-01,8,0,291.98834947705717
1990-10-01,8,0,289.97183749083945
1990-11-01,8,0,286.6516191185352
1990-12-01,8,0,281.18692101146894
1991-01-01,8,0,281.0224751396287
1991-02-01,8,0,280.1239753820503
1991-03-01,8,0,283.8165491890484
1991-04-01,8,0,284.01224630060085
1991-05-01,8,0,287.2399036071636
1991-06-01,8,0,292.88407330356165
1991-07-01,8,0,294.983310733039
1991-08-01,8,0,294.79936948969623
1991-09-01,8,0,292.3363268829356
1991-10-01,8,0,290.207828280067
1991-11-01,8,0,285.1602354584761
1991-12-01,8,0,279.9382735755145
1992-01-01,8,0,279.5546234026485
1992-02-01,8,0,280.2589348244499
1992-03-01,8,0,283.0718130271144
1992-04-01,8,0,285.9424458224722
1992-05-01,8,0,289.1007991054409
1992-06-01,8,0,291.50863925078386
1992-07-01,8,0,294.28048781902993
1992-08-01,8,0,295.2563239278345
1992-09-01,8,0,291.8136355646801
1992-10-01,8,0,289.29934353398255
1992-11-01,8,0,285.84879095820094
1992-12-01,8,0,283.05047139337347
1993-01-01,8,0,280.2869181111787
1993-02-01,8,0,278.9230149094085
1993-03-01,8,0,283.55105284252227
1993-04-01,8,0,285.6615991883824
1993-05-01,8,0,290.08794551429395
1993-06-01,8,0,292.79084658029774
1993-07-01,8,0,294.43767229893217
1993-08-01,8,0,295.3087654853962
1993-09-01,8,0,292.3119128428176
1993-10-01,8,0,289.40426079793144
1993-11-01,8,0,286.3903524533364
1993-12-01,8,0,282.89472829120416
1994-01-01,8,0,282.0784039744724
1994-02-01,8,0,281.49229858924707
1994-03-01,8,0,283.55213867955246
1994-04-01,8,0,285.82045949972
1994-05-01,8,0,290.75298712721656
1994-06-01,8,0,293.37973743201
1994-07-01,8,0,295.2149037205102
1994-08-01,8,0,296.23453571725474
1994-09-01,8,0,293.00430933452344
1994-10-01,8,0,290.5939399552808
1994-11-01,8,0,286.45756413162405
1994-12-01,8,0,283.25709826751273
1995-01-01,8,0,282.0931712391984
1995-02-01,8,0,282.9351188721666
1995-03-01,8,0,282.79091258106337
1995-04-01,8,0,285.29523120822137
1995-05-01,8,0,289.6268390018348
1995-06-01,8,0,292.62499967704355
1995-07-01,8,0,295.4326724938186
1995-08-01,8,0,294.27001119099515
1995-09-01,8,0,291.51474542965707
1995-10-01,8,0,288.633126948785
1995-11-01,8,0,286.547080073358
1995-12-01,8,0,285.38504236777226
1996-01-01,8,0,281.9530260812977
1996-02-01,8,0,280.72890432008154
1996-03-01,8,0,282.8990813117529
1996-04-01,8,0,285.77692192565564
1996-05-01,8,0,289.9895361705968
1996-06-01,8,0,293.17496233301574
1996-07-01,8,0,294.63907950247017
1996-08-01,8,0,293.7507469587863
1996-09-01,8,0,290.4468440377255
1996-10-01,8,0,288.1347090842023
1996-11-01,8,0,285.77101554449087
1996-12-01,8,0,283.6223483022701
1997-01-01,8,0,281.6186899551221
1997-02-01,8,0,282.3896744037046
1997-03-01,8,0,282.307078554171
1997-04-01,8,0,285.2476043824871
1997-05-01,8,0,289.90125707609445
1997-06-01,8,0,293.16987929853286
1997-07-01,8,0,294.10024773595757
1997-08-01,8,0,294.10009358325885
1997-09-01,8,0,292.19072882649004
1997-10-01,8,0,290.43559920894836
1997-11-01,8,0,286.7096187142651
1997-12-01,8,0,282.95553627199513
1998-01-01,8,0,281.8733177121084
1998-02-01,8,0,281.93178546654804
1998-03-01,8,0,283.1517192393618
1998-04-01,8,0,286.4750233287738
1998-05-01,8,0,288.77045337243385
1998-06-01,8,0,293.69517820640243
1998-07-01,8,0,295.6893532388396
1998-08-01,8,0,295.8842958725851
1998-09-01,8,0,292.92330993676535
1998-10-01,8,0,288.9972863459991
1998-11-01,8,0,286.6562934422477
1998-12-01,8,0,281.2766035631937
1999-01-01,8,0,280.5940753308738
1999-02-01,8,0,280.9011595675065
1999-03-01,8,0,283.03670571873994
1999-04-01,8,0,286.1783908714974
1999-05-01,8,0,290.61839684880346
1999-06-01,8,0,292.94540432054276
1999-07-01,8,0,294.77146033991266
1999-08-01,8,0,295.9917566148756
1999-09-01,8,0,292.4385528946218
1999-10-01,8,0,289.72120486127994
1999-11-01,8,0,285.7978560102631
1999-12-01,8,0,283.5651818962484
2000-01-01,8,0,278.52417318206824
2000-02-01,8,0,281.1497600276632
2000-03-01,8,0,283.1129804948513
2000-04-01,8,0,286.34033250786314
2000-05-01,8,0,290.11728516101704
2000-06-01,8,0,293.2621495439435
2000-07-01,8,0,295.388272025285
2000-08-01,8,0,295.3899420604033
2000-09-01,8,0,292.3530937942634
2000-10-01,8,0,289.3875466630644
2000-11-01,8,0,286.46925975833824
2000-12-01,8,0,284.2880932416272
2001-01-01,8,0,283.1037660762472
2001-02-01,8,0,282.1788705651631
2001-03-01,8,0,286.47379033464296
2001-04-01,8,0,285.9455304157128
2001-05-01,8,0,291.35593912222316
