Año,Producto,Produccion_Real,Produccion_Predicha,Area_Cosechada,Rendimiento,Error_Absoluto,Error_Porcentual
1993,Avellanas con cáscara,12107.0,23697.879295959785,31152.0,388.6,11590.879295959785,95.73700583100508
1994,Avellanas con cáscara,22600.0,19025.92394249427,28716.0,787.0,3574.0760575057284,15.814495829671365
1995,Avellanas con cáscara,15500.0,20384.928561193345,22158.0,699.5,4884.928561193345,31.515668136731257
1996,Avellanas con cáscara,7030.0,15846.31211441976,21997.0,319.6,8816.31211441976,125.40984515533087
1997,Avellanas con cáscara,21252.0,13785.615788490959,28189.0,753.9,7466.384211509041,35.13261910177414
1998,Avellanas con cáscara,17667.0,17609.534566145692,28684.0,615.9,57.465433854307776,0.3252699035167701
1999,Avellanas con cáscara,27800.0,18414.202544363667,28000.0,992.9,9385.797455636333,33.76186135120983
2000,Avellanas con cáscara,25188.0,26431.653459060883,23570.0,1068.6,1243.6534590608826,4.937483956887735
2001,Avellanas con cáscara,26711.0,24815.79285873468,22534.0,1185.4,1895.2071412653204,7.095230958276816
2002,Avellanas con cáscara,26552.0,26870.384282711337,22397.0,1185.5,318.3842827113367,1.1990971780330548
2003,Avellanas con cáscara,12559.0,26870.384282711337,21583.0,581.9,14311.384282711337,113.9532150864825
2004,Avellanas con cáscara,26919.0,15914.865333936537,20590.0,1307.4,11004.134666063463,40.878690389923335
2005,Avellanas con cáscara,23027.0,23432.054335769328,20343.0,1131.9,405.05433576932774,1.7590408466987788
2006,Avellanas con cáscara,24810.0,23576.535120958466,19937.0,1244.4,1233.464879041534,4.971644010647053
2007,Avellanas con cáscara,16134.0,23323.367714128282,16802.0,960.2,7189.367714128282,44.56035523818199
2008,Avellanas con cáscara,24330.0,16282.13146158194,15411.0,1578.7,8047.868538418061,33.0779635775506
2009,Avellanas con cáscara,10290.0,22132.192577304966,14536.0,707.9,11842.192577304966,115.08447596992193
2010,Avellanas con cáscara,15086.0,13056.410891821239,13803.0,1093.0,2029.5891081787613,13.453460878819842
2011,Avellanas con cáscara,17590.0,14335.490751509962,14067.0,1250.4,3254.509248490038,18.5020423450258
2012,Avellanas con cáscara,14406.0,17597.3309332109,13912.0,1035.5,3191.3309332108984,22.152790040336654
2013,Avellanas con cáscara,15300.0,14853.517549100095,13800.0,1108.7,446.4824508999045,2.9181859535941475
2014,Avellanas con cáscara,13542.0,15413.246210727293,13591.0,996.4,1871.2462107272931,13.818093418455865
2015,Avellanas con cáscara,11423.0,14086.609919763325,13301.0,858.8,2663.609919763325,23.31795430065066
2016,Avellanas con cáscara,9510.0,12469.080130975362,13137.0,723.9,2959.0801309753624,31.11545879048751
2017,Avellanas con cáscara,10487.0,9926.362548538695,12806.0,818.9,560.6374514613053,5.346023185480169
2018,Avellanas con cáscara,8030.0,10207.604717808847,13510.0,594.4,2177.6047178088465,27.11836510347256
2019,Avellanas con cáscara,12370.0,9506.672819627645,13020.0,950.1,2863.3271803723546,23.147349881749026
2020,Avellanas con cáscara,5450.0,10708.908167857613,13070.0,417.0,5258.908167857613,96.4937278505984
2021,Avellanas con cáscara,7780.0,6991.222814197308,13110.0,593.4,788.7771858026917,10.138524239109149
2022,Avellanas con cáscara,8040.0,7084.8834674100135,12660.0,635.1,955.1165325899865,11.879558863059533
2023,Avellanas con cáscara,6790.0,8341.974065199207,12470.0,544.5,1551.974065199207,22.8567609013138
1963,Avena,465700.0,469942.7871767842,527263.0,883.2,4242.787176784186,0.9110558678943925
1964,Avena,389567.0,457225.0438067069,508545.0,766.0,67658.0438067069,17.367498737497506
1965,Avena,369700.0,401941.43917965575,501624.0,737.0,32241.439179655747,8.720973540615566
1966,Avena,442100.0,348949.2173291242,469000.0,942.6,93150.78267087578,21.070070724016237
1967,Avena,492269.0,399065.8278855692,485617.0,1013.7,93203.17211443081,18.933382381265286
1968,Avena,538913.0,452919.6660626723,507847.0,1061.2,85993.33393732773,15.956811941320348
1969,Avena,537300.0,486416.2419836699,506200.0,1061.4,50883.75801633007,9.470269498665564
1970,Avena,393400.0,513924.5116246691,473000.0,831.7,120524.51162466907,30.636632339773534
1971,Avena,581900.0,448650.6196717181,462700.0,1257.6,133249.3803282819,22.899017069648032
1972,Avena,439700.0,479435.11833177344,467200.0,941.1,39735.11833177344,9.036870214185454
1973,Avena,425100.0,475802.3383184981,470500.0,903.5,50702.33831849811,11.92715556774832
1974,Avena,558600.0,415145.90235920885,475200.0,1175.5,143454.09764079115,25.68100566430203
1975,Avena,609300.0,488106.6696776036,457200.0,1332.7,121193.33032239642,19.890584329951817
1976,Avena,527800.0,574058.2392955669,454500.0,1161.3,46258.23929556692,8.764349999160084
1977,Avena,417600.0,540552.4832142488,405500.0,1029.8,122952.48321424879,29.44264444785651
1978,Avena,553200.0,462145.769662593,441900.0,1251.9,91054.23033740697,16.45954995253199
1979,Avena,456200.0,460183.3277925964,436300.0,1045.6,3983.327792596421,0.8731538344139459
1980,Avena,680100.0,475802.3383184981,458100.0,1484.6,204297.6616815019,30.03935622430553
1981,Avena,444900.0,588714.7368909471,463700.0,959.5,143814.7368909471,32.32518248841247
1982,Avena,443400.0,509457.4179932563,441500.0,1004.3,66057.4179932563,14.89792918206051
1983,Avena,463600.0,424250.0086790766,454100.0,1020.9,39349.99132092338,8.48791874912066
1984,Avena,787900.0,458171.52488208405,479290.0,1643.9,329728.47511791595,41.849025906576465
1985,Avena,679902.0,642945.7266745592,459038.0,1481.1,36956.27332544082,5.43552943298311
1986,Avena,433143.0,670196.992410131,393475.0,1100.8,237053.99241013103,54.72880605484356
1987,Avena,501910.0,495840.4928555376,352727.0,1422.9,6069.507144462375,1.2092819717603505
1988,Avena,555000.0,464807.1295543115,360000.0,1541.7,90192.87044568849,16.2509676478718
1989,Avena,507600.0,486416.2419836699,358900.0,1414.3,21183.758016330074,4.173317182098123
1990,Avena,511600.0,509551.2298251684,348700.0,1467.2,2048.7701748316176,0.40046328671454606
1991,Avena,403600.0,483368.5061741586,324800.0,1242.6,79768.5061741586,19.764248308760802
1992,Avena,313100.0,417911.8462812603,313800.0,997.8,104811.84628126031,33.47551781579697
1993,Avena,431101.0,321687.30922835454,314988.0,1368.6,109413.69077164546,25.380059608223004
1994,Avena,413900.0,350200.95685110387,347500.0,1191.1,63699.04314889613,15.389959688063815
1995,Avena,231400.0,384694.42534184025,366800.0,630.9,153294.42534184025,66.24651051937781
1996,Avena,664300.0,299759.7523400188,391300.0,1697.7,364540.2476599812,54.87584640373042
1997,Avena,520643.0,423746.9238927694,399811.0,1302.2,96896.07610723062,18.610847760793984
1998,Avena,725600.0,556248.9124870737,413200.0,1756.1,169351.08751292631,23.339455280171766
1999,Avena,530800.0,664915.1209789525,409500.0,1296.2,134115.1209789525,25.266601540872742
2000,Avena,953692.0,554992.8837556564,432137.0,2206.9,398699.1162443436,41.80585726254845
2001,Avena,665200.0,769974.2014170155,445926.0,1491.7,104774.20141701552,15.750781932804497
2002,Avena,916000.0,769432.2874283468,455185.0,2012.4,146567.7125716532,16.000841983804932
2003,Avena,873400.0,799815.6282140801,477000.0,1831.0,73584.37178591988,8.425048292411253
2004,Avena,1042975.0,868011.2231296601,479801.0,2173.8,174963.77687033988,16.77545261107312
2005,Avena,542108.0,867334.626129591,457847.0,1184.0,325226.626129591,59.992958253630455
2006,Avena,948185.0,653128.8823023317,524389.0,1808.2,295056.11769766826,31.117990444656712
2007,Avena,1309450.0,775908.4238032808,531432.0,2464.0,533541.5761967192,40.74547147250519
2008,Avena,1188300.0,1046405.7081492593,505511.0,2350.7,141894.29185074067,11.940948569447166
2009,Avena,923946.0,1121977.4511377288,561238.0,1646.3,198031.45113772876,21.43322782259231
2010,Avena,1024661.0,1005464.5590584564,511329.0,2003.9,19196.44094154355,1.8734431135315537
2011,Avena,1119214.0,926818.8446438601,508344.0,2201.7,192395.15535613988,17.19020270977131
2012,Avena,683500.0,974129.4047321181,438700.0,1558.0,290629.4047321181,42.520761482387435
2013,Avena,957700.0,809699.0576060533,444500.0,2154.6,148000.9423939467,15.453789536801368
2014,Avena,649097.0,824835.8402846705,430280.0,1508.5,175738.84028467047,27.074357189244513
2015,Avena,790432.0,735817.070207414,490041.0,1613.0,54614.929792586016,6.909503890604886
2016,Avena,1110117.0,787144.2046958151,509849.0,2177.3,322972.7953041849,29.09358160483849
2017,Avena,843259.0,845094.9207403284,558767.0,1509.1,1835.92074032838,0.21771730160346703
2018,Avena,1547460.0,947749.122766685,556500.0,2780.7,599710.877233315,38.75453176387855
2019,Avena,841200.0,1098027.1368935,453430.0,1855.2,256827.1368935001,30.5310433777342
2020,Avena,1377690.0,1133542.297633901,506170.0,2721.8,244147.702366099,17.721526785133012
2021,Avena,1194500.0,1053003.9147801562,504000.0,2370.0,141496.08521984378,11.845632919199982
2022,Avena,867850.0,1158578.354972282,459120.0,1890.2,290728.35497228196,33.499839254742405
2023,Avena,464140.0,919622.1783779471,466760.0,994.4,455482.1783779471,98.13465298788017
1963,"Azucar, caña",345000.0,308988.2924607228,5036.0,68506.8,36011.70753927721,10.43817609834122
1964,"Azucar, caña",342000.0,338710.71257227956,5180.0,66023.2,3289.287427720439,0.9617799496258594
1965,"Azucar, caña",435000.0,338710.71257227956,5089.0,85478.5,96289.28742772044,22.13546837418861
1966,"Azucar, caña",431000.0,394936.45256466797,5382.0,80081.8,36063.54743533203,8.36741239798887
1967,"Azucar, caña",424000.0,432736.5674423209,5465.0,77584.6,8736.567442320928,2.060511189226634
1968,"Azucar, caña",406870.0,422629.892234206,5475.0,74314.2,15759.892234206025,3.8734466129736833
1969,"Azucar, caña",458000.0,396376.98403665447,5447.0,84083.0,61623.01596334553,13.454806978896405
1970,"Azucar, caña",410000.0,450895.24739066546,5400.0,75925.9,40895.24739066546,9.974450583089137
1971,"Azucar, caña",443000.0,424982.37924211414,5500.0,80545.5,18017.62075788586,4.0671830153241215
1972,"Azucar, caña",342500.0,429573.59961666417,4900.0,69898.0,87073.59961666417,25.422948793186617
1973,"Azucar, caña",332300.0,373696.3516182021,4600.0,72239.1,41396.35161820211,12.45752380926937
1974,"Azucar, caña",321000.0,327601.3144094089,4200.0,76428.6,6601.314409408893,2.056484239691244
1975,"Azucar, caña",273000.0,296482.06796552095,3700.0,73783.8,23482.067965520953,8.601490097260422
1976,"Azucar, caña",280000.0,281561.8261519793,4000.0,70000.0,1561.8261519792723,0.5577950542783116
1977,"Azucar, caña",305000.0,274451.17582303664,4400.0,69318.2,30548.82417696336,10.016007926873232
1978,"Azucar, caña",287000.0,274451.17582303664,4200.0,68333.3,12548.82417696336,4.372412605213714
1979,"Azucar, caña",317000.0,281561.8261519793,4569.0,69380.6,35438.17384802073,11.179234652372468
1980,"Azucar, caña",350000.0,296482.06796552095,4600.0,76087.0,53517.93203447905,15.290837724136871
1981,"Azucar, caña",237000.0,307925.2170986465,4300.0,55116.3,70925.2170986465,29.926251940357172
1982,"Azucar, caña",274000.0,275098.6252900731,4100.0,66829.3,1098.6252900731051,0.40095813506317707
1983,"Azucar, caña",239000.0,260302.8887741595,3800.0,62894.7,21302.88877415951,8.913342583330339
1984,"Azucar, caña",241000.0,244330.56224139893,3800.0,63421.1,3330.562241398933,1.381976033775491
1985,"Azucar, caña",263000.0,251807.11542939942,3600.0,73055.6,11192.884570600581,4.255849646616191
1986,"Azucar, caña",224000.0,260302.8887741595,3200.0,70000.0,36302.88877415951,16.206646774178353
1987,"Azucar, caña",211469.0,236548.74577991207,2685.0,78759.4,25079.745779912075,11.859774141794814
1988,"Azucar, caña",192927.0,203373.4821356958,2411.0,80019.5,10446.482135695813,5.4147331040734645
1989,"Azucar, caña",176961.0,194025.79399345248,2149.0,82345.7,17064.793993452477,9.643251334165424
1990,"Azucar, caña",171100.0,184847.47154326233,2143.0,79841.3,13747.471543262334,8.034758353747712
1991,"Azucar, caña",165087.0,183383.40557534996,2104.0,78463.4,18296.405575349956,11.082886947700278
1992,"Azucar, caña",167418.0,183383.40557534996,2106.0,79495.7,15965.405575349956,9.536253912572098
1993,"Azucar, caña",150870.0,182339.81015272858,1964.0,76817.7,31469.810152728576,20.858891862350752
1994,"Azucar, caña",138507.0,154634.10696688588,1639.0,84507.0,16127.106966885884,11.64353207194285
1995,"Azucar, caña",100863.0,131693.36642516358,1406.0,71737.6,30830.36642516358,30.566576866803068
1996,"Azucar, caña",51125.0,90039.61405932262,1149.0,44495.2,38914.614059322616,76.11660451701245
1997,"Azucar, caña",74650.0,62940.0010642047,1209.0,61745.2,11709.998935795302,15.686535747883859
1998,"Azucar, caña",110505.0,68259.33311699775,1271.0,86943.4,42245.66688300225,38.229642896703545
1999,"Azucar, caña",124000.0,91802.21962474192,1300.0,95384.6,32197.78037525808,25.96595191553071
2000,"Azucar, caña",106178.0,115721.64101491941,1068.0,99417.6,9543.641014919413,8.98834129002186
2001,"Azucar, caña",85845.0,102512.73911896929,967.0,88774.6,16667.739118969286,19.416086107483586
2002,"Azucar, caña",78604.0,82912.27460433809,882.0,89120.2,4308.27460433809,5.48098646931211
2003,"Azucar, caña",83349.0,73396.43548517021,1100.0,75771.8,9952.564514829792,11.94083254127799
2004,"Azucar, caña",66810.0,71867.98557219827,1095.0,61013.7,5057.985572198275,7.570701350394065
2005,"Azucar, caña",43405.0,65407.64989571035,614.0,70692.2,22002.649895710347,50.691509954406975
2006,"Azucar, caña",16425.0,37836.343776773145,292.0,56250.0,21411.343776773145,130.358257392835
2007,"Azucar, caña",522.0,10398.007741634767,10.0,52200.0,9876.007741634767,1891.9555060603002
2009,"Azucar, caña",147.29,349.10243703685796,3.0,49097.6,201.81243703685797,137.0170663567506
2010,"Azucar, caña",220.0,270.7701764557568,5.0,44000.0,50.770176455756825,23.07735293443492
2011,"Azucar, caña",100.0,210.38362091628144,2.0,50000.0,110.38362091628144,110.38362091628144
2012,"Azucar, caña",285.0,143.27618043602925,6.0,47500.0,141.72381956397075,49.72765598735816
2013,"Azucar, caña",390.0,248.53208311060447,8.0,48750.0,141.46791688939553,36.273824843434745
2014,"Azucar, caña",258.33,316.96518444606335,6.0,44830.9,58.63518444606336,22.697783627942307
2015,"Azucar, caña",311.11,305.73076363528975,7.0,41549.4,5.379236364710266,1.7290464352512827
2016,"Azucar, caña",480.0,270.15828944666697,17.0,28235.3,209.84171055333303,43.71702303194438
2017,"Azucar, caña",1100.0,378.10942267225937,19.0,57894.7,721.8905773277406,65.6264161207037
1963,"Azucar, remolacha",2703000.0,3146394.1599711278,116405.0,23220.7,443394.15997112775,16.403779503186378
1964,"Azucar, remolacha",3328000.0,2944029.395788208,144190.0,23080.7,383970.6042117919,11.537578251556246
1965,"Azucar, remolacha",3664000.0,2814832.3087466736,145875.0,25117.4,849167.6912533264,23.175974106258906
1966,"Azucar, remolacha",4000000.0,3395225.34695679,157200.0,25445.3,604774.65304321,15.11936632608025
1967,"Azucar, remolacha",4283000.0,4015036.332216433,171398.0,24988.6,267963.6677835672,6.2564479986824
1968,"Azucar, remolacha",4543000.0,4141975.132279501,179700.0,25281.0,401024.86772049917,8.827313839324216
1969,"Azucar, remolacha",4980000.0,4557865.485653323,181800.0,27392.7,422134.5143466769,8.47659667362805
1970,"Azucar, remolacha",5415000.0,4697425.491852186,221000.0,24502.3,717574.5081478143,13.251606798666932
1971,"Azucar, remolacha",6412000.0,5087312.310507513,199000.0,32221.1,1324687.6894924873,20.659508569751832
1972,"Azucar, remolacha",5212000.0,5903643.273638754,207000.0,25178.7,691643.2736387542,13.270208626990678
1973,"Azucar, remolacha",5501000.0,5433897.537507589,189800.0,28983.1,67102.46249241102,1.2198229865917292
1974,"Azucar, remolacha",3989000.0,5098825.611591984,141800.0,28131.2,1109825.6115919836,27.822151205615032
1975,"Azucar, remolacha",6337000.0,4335335.79170599,200200.0,31653.3,2001664.2082940098,31.586937167334856
1976,"Azucar, remolacha",10167000.0,5482126.327118461,292900.0,34711.5,4684873.672881539,46.07921385739686
1977,"Azucar, remolacha",8307000.0,6324677.580357466,252800.0,32860.0,1982322.419642534,23.863276991001975
1978,"Azucar, remolacha",8291000.0,6422431.403724542,235200.0,35250.9,1868568.596275458,22.53731270384101
1979,"Azucar, remolacha",5124000.0,6436966.265928924,165600.0,30942.0,1312966.265928924,25.623853745685484
1980,"Azucar, remolacha",6909000.0,5517883.52210447,183300.0,37692.3,1391116.47789553,20.134845533297582
1981,"Azucar, remolacha",7941000.0,5735135.936990802,217800.0,36460.1,2205864.063009198,27.778164752665884
1982,"Azucar, remolacha",9085000.0,6422431.403724542,259300.0,35036.6,2662568.596275458,29.30730430682948
1983,"Azucar, remolacha",9619000.0,6422431.403724542,249000.0,38630.5,3196568.596275458,33.23181823760743
1984,"Azucar, remolacha",8095000.0,6436966.265928924,220127.0,36774.2,1658033.734071076,20.482195603101616
1985,"Azucar, remolacha",6619000.0,6419763.690895623,180400.0,36690.7,199236.3091043774,3.010066612847521
1986,"Azucar, remolacha",7746000.0,6422431.403724542,196430.0,39433.9,1323568.596275458,17.087123628652957
1987,"Azucar, remolacha",7937000.0,6419763.690895623,179412.0,44239.0,1517236.3091043774,19.115992303192357
1988,"Azucar, remolacha",8926000.0,6422431.403724542,191400.0,46635.3,2503568.596275458,28.048046115566414
1989,"Azucar, remolacha",7333000.0,6419763.690895623,174200.0,42095.3,913236.3091043774,12.453788478172335
1990,"Azucar, remolacha",7361000.0,6422431.403724542,168600.0,43659.5,938568.5962754581,12.750558297452223
1991,"Azucar, remolacha",6679000.0,6436966.265928924,165300.0,40405.3,242033.73407107592,3.623801977407934
1992,"Azucar, remolacha",7233600.0,6436966.265928924,162900.0,44405.2,796633.7340710759,11.012963587578465
1993,"Azucar, remolacha",9230528.0,6419763.690895623,180184.0,51228.3,2810764.3091043774,30.45074246136708
1994,"Azucar, remolacha",8359612.0,6422431.403724542,183390.0,45583.8,1937180.596275458,23.173092199440095
1995,"Azucar, remolacha",7438212.0,6382701.306172898,172465.0,43128.8,1055510.693827102,14.190381960437563
1996,"Azucar, remolacha",8236000.0,6436966.265928924,157100.0,52425.2,1799033.734071076,21.843537324806654
1997,"Azucar, remolacha",8530211.0,6436966.265928924,157600.0,54125.7,2093244.734071076,24.53919057888575
1998,"Azucar, remolacha",8866220.0,6436966.265928924,149489.0,59310.2,2429253.734071076,27.398978753866654
1999,"Azucar, remolacha",8248000.0,6436966.265928924,134900.0,61141.6,1811033.734071076,21.957247018320516
2000,"Azucar, remolacha",7929700.0,6422431.403724542,125255.0,63308.5,1507268.596275458,19.007889280495583
2001,"Azucar, remolacha",6755103.0,6405649.971651571,106940.0,63167.2,349453.0283484291,5.173170984194159
2002,"Azucar, remolacha",8197289.0,6434292.515693001,113764.0,72055.2,1762996.4843069986,21.507067572059476
2003,"Azucar, remolacha",6365142.0,6434292.515693001,99834.0,63757.3,69150.51569300145,1.0863939200885298
2004,"Azucar, remolacha",7174942.0,6399804.5678380625,103109.0,69586.0,775137.4321619375,10.803396489643227
2005,"Azucar, remolacha",7291092.0,6322050.471946355,102104.0,71408.5,969041.528053645,13.290759848506164
2006,"Azucar, remolacha",5827031.0,6436966.265928924,85516.0,68139.7,609935.2659289241,10.467342046557228
2007,"Azucar, remolacha",4909958.0,5853192.139645683,68171.0,72024.1,943234.1396456826,19.210635603108674
2008,"Azucar, remolacha",3987500.0,4891024.194069324,52300.0,76242.8,903524.1940693241,22.658913957851386
2009,"Azucar, remolacha",4225433.0,3947415.153693927,49813.0,84825.9,278017.846306073,6.579629739865074
2010,"Azucar, remolacha",3534517.0,4015275.9700813503,43382.0,81474.3,480758.9700813503,13.60182933287208
2011,"Azucar, remolacha",4188535.0,3329581.7288968437,44931.0,93221.5,858953.2711031563,20.507248264683387
2012,"Azucar, remolacha",3460230.0,4004545.2796018566,38952.0,88833.2,544315.2796018566,15.730609803448228
2013,"Azucar, remolacha",2468700.0,3128229.489843273,31400.0,78621.0,659529.4898432731,26.71565965258124
2014,"Azucar, remolacha",3723309.0,2767505.169409482,38414.0,96925.8,955803.8305905182,25.670816754411685
2015,"Azucar, remolacha",3605112.0,3054720.1038255417,37605.0,95867.9,550391.8961744583,15.266984664400393
2016,"Azucar, remolacha",3014358.0,3310359.4860256184,32874.0,91694.3,296001.4860256184,9.819719025597436
2017,"Azucar, remolacha",3292750.0,3136869.300952218,36671.0,89791.7,155880.699047782,4.734058129155933
2018,"Azucar, remolacha",2870910.0,2806080.9592656763,35300.0,81328.9,64829.04073432367,2.258135599316024
2019,"Azucar, remolacha",2752710.0,2787372.399738566,30180.0,91209.7,34662.39973856602,1.2592100053607542
2020,"Azucar, remolacha",2432840.0,2641007.607862889,27620.0,88082.5,208167.60786288884,8.556567956087898
2021,"Azucar, remolacha",2506290.0,2482652.5847525597,29500.0,84959.0,23637.415247440338,0.9431237106416391
2022,"Azucar, remolacha",2001040.0,2375061.933890124,24780.0,80752.2,374021.93389012385,18.69137717837344
2023,"Azucar, remolacha",2890250.0,2252672.167663283,34870.0,82886.4,637577.8323367168,22.059608419227292
1963,Bananos,340900.0,282836.37698726036,9600.0,35510.4,58063.62301273964,17.032450282411162
1964,Bananos,364200.0,308620.6531944812,9800.0,37163.3,55579.346805518784,15.26066633869269
1965,Bananos,372400.0,349190.1581799494,9900.0,37616.2,23209.841820050613,6.232503174020035
1966,Bananos,385100.0,359549.7645905984,10000.0,38510.0,25550.23540940159,6.634701482576368
1967,Bananos,373100.0,370191.4050228738,10500.0,35533.3,2908.594977126224,0.7795751747859083
1968,Bananos,394900.0,369643.7131015275,10800.0,36564.8,25256.28689847252,6.395615826404791
1969,Bananos,432200.0,392519.7219874211,10800.0,40018.5,39680.2780125789,9.180999077412979
1970,Bananos,420700.0,416135.4723863758,11100.0,37900.9,4564.527613624174,1.084983982320935
1971,Bananos,424900.0,436196.1743217654,13300.0,31947.4,11296.174321765371,2.6585489107473217
1972,Bananos,377100.0,423584.38315233507,12800.0,29460.9,46484.38315233507,12.326805397065783
1973,Bananos,452200.0,374119.20288356877,12900.0,35054.3,78080.79711643123,17.266872427339948
1974,Bananos,398700.0,426356.01900724345,12900.0,30907.0,27656.01900724345,6.936548534548144
1975,Bananos,361000.0,426906.1520937946,12600.0,28650.8,65906.1520937946,18.2565518265359
1976,Bananos,337100.0,369643.7131015275,12500.0,26968.0,32543.71310152748,9.65402346530035
1977,Bananos,393400.0,350338.15497846605,12200.0,32245.9,43061.845021533954,10.946071434045235
1978,Bananos,401200.0,374210.05511304806,13300.0,30165.4,26989.94488695194,6.727304308811551
1979,Bananos,409000.0,394766.2450143124,13600.0,30073.5,14233.754985687614,3.4801356933221546
1980,Bananos,475200.0,399545.90696733183,13400.0,35462.7,75654.09303266817,15.920474123036232
1981,Bananos,487400.0,453961.38052164327,13400.0,36373.1,33438.61947835673,6.860611300442497
1982,Bananos,455200.0,493771.56795527006,13400.0,33970.1,38571.56795527006,8.473543048170049
1983,Bananos,455000.0,461067.8020810435,13100.0,34732.8,6067.802081043483,1.3335828749546115
1984,Bananos,439175.0,462111.2652245561,12277.0,35772.2,22936.26522455609,5.222579888326086
1985,Bananos,402378.0,457813.89940670214,11497.0,34998.5,55435.89940670214,13.777070169517753
1986,Bananos,470600.0,411441.9788184504,11200.0,42017.9,59158.021181549586,12.570765231948489
1987,Bananos,449200.0,452936.32005849935,10600.0,42377.4,3736.3200584993465,0.8317720522037726
1988,Bananos,395000.0,461067.8020810435,9800.0,40306.1,66067.80208104348,16.726025843302146
1989,Bananos,396500.0,410026.41231063433,9400.0,42180.9,13526.412310634332,3.4114532939809163
1990,Bananos,416300.0,393874.84891549154,9282.0,44850.2,22425.151084508456,5.386776623710895
1991,Bananos,373300.0,394766.2450143124,9141.0,40838.0,21466.245014312386,5.7504004860199265
1992,Bananos,368100.0,374965.88919413777,8810.0,41782.1,6865.889194137766,1.8652239049545685
1993,Bananos,348600.0,367540.1562075883,8647.0,40314.6,18940.156207588327,5.433206026273186
1994,Bananos,338014.0,359360.21414570126,8580.0,39395.6,21346.214145701262,6.315186396333069
1995,Bananos,376700.0,338279.667793411,8600.0,43802.3,38420.332206588995,10.199185613641887
1996,Bananos,335600.0,351188.69210107886,8400.0,39952.4,15588.692101078865,4.645021484230889
1997,Bananos,406388.0,360173.4988018665,8500.0,47810.4,46214.50119813351,11.372014232244435
1998,Bananos,385200.0,373059.79444987065,8654.0,44511.2,12140.20555012935,3.1516629154022193
1999,Bananos,364915.0,377670.7033461228,8928.0,40873.1,12755.703346122813,3.495527272412154
2000,Bananos,396973.0,368809.04442176776,8882.0,44694.1,28163.955578232242,7.094677869334247
2001,Bananos,421931.0,382982.9356306084,9199.0,45867.1,38948.06436939159,9.230908458821844
2002,Bananos,408733.0,417077.2473875181,9179.0,44529.1,8344.247387518117,2.041490994736935
2003,Bananos,402090.0,399072.38830377406,9646.0,41684.6,3017.6116962259402,0.7504816573965879
2004,Bananos,418121.0,398138.26548127155,9715.0,43038.7,19982.73451872845,4.779175051893699
2005,Bananos,345156.0,422127.04079273815,9553.0,36130.6,76971.04079273815,22.30036296420695
2006,Bananos,348368.0,365359.3219416247,9585.0,36345.1,16991.321941624687,4.877406059576277
2007,Bananos,358177.0,340243.959350906,9568.0,37434.9,17933.04064909398,5.006753825369574
2008,Bananos,371228.0,347174.2187071844,9191.0,40390.4,24053.781292815576,6.479516979542376
2009,Bananos,352522.0,357015.46113207634,9113.0,38683.4,4493.461132076336,1.2746611933656158
2010,Bananos,396589.0,368677.8535557814,9117.0,43499.9,27911.146444218582,7.03780146303064
2011,Bananos,346500.0,375056.9470349109,9144.0,37893.7,28556.947034910903,8.241543155818443
2012,Bananos,371211.0,357188.075770257,9164.0,40507.5,14022.924229743017,3.777615488157145
2013,Bananos,361000.0,349161.21475478855,9100.0,39670.3,11838.785245211446,3.279441896180456
2014,Bananos,365268.0,367540.1562075883,9130.0,40007.4,2272.1562075883267,0.6220518106125712
2015,Bananos,381983.0,359421.8673793208,8975.0,42560.8,22561.132620679215,5.906318506498775
2016,Bananos,408716.0,370160.7208663054,9040.0,45211.9,38555.279133694596,9.433268855071637
2017,Bananos,421313.0,392380.0969034138,9076.0,46420.6,28932.903096586175,6.867317907728025
2018,Bananos,386230.0,422092.0518445051,9090.0,42489.5,35862.05184450513,9.28515440139428
2019,Bananos,398720.0,375387.88826239784,9060.0,44008.8,23332.111737602158,5.851753545746929
2020,Bananos,420140.0,393734.74179397494,9100.0,46169.2,26405.258206025057,6.28487128243563
2021,Bananos,409110.0,417423.5930583721,9100.0,44957.1,8313.593058372091,2.032116804373418
2022,Bananos,348870.0,388245.3403690368,8890.0,39243.0,39375.34036903683,11.286536638013251
2023,Bananos,467260.0,362000.27267418994,8800.0,53097.7,105259.72732581006,22.52701436583702
1963,"Batatas, boniatos",107416.0,111884.11705434661,7900.0,13597.0,4468.117054346614,4.159638279536209
1964,"Batatas, boniatos",86099.0,110683.34924319222,6350.0,13558.9,24584.34924319222,28.553582786318334
1965,"Batatas, boniatos",66600.0,90768.29611545516,4916.0,13547.6,24168.29611545516,36.288732906088825
1966,"Batatas, boniatos",51300.0,71852.32141017531,4047.0,12676.1,20552.32141017531,40.06300469819749
1967,"Batatas, boniatos",43100.0,58418.912142433495,3464.0,12442.3,15318.912142433495,35.54271958801275
1968,"Batatas, boniatos",40362.0,43907.630339383526,3320.0,12157.2,3545.630339383526,8.784575440720296
1969,"Batatas, boniatos",40200.0,42641.93420735004,3200.0,12562.5,2441.9342073500375,6.074463202363278
1970,"Batatas, boniatos",42200.0,42641.93420735004,4100.0,10292.7,441.93420735003747,1.0472374581754442
1971,"Batatas, boniatos",44500.0,42789.15341183873,4000.0,11125.0,1710.846588161272,3.8445990745197127
1972,"Batatas, boniatos",44800.0,44836.94532554564,4000.0,11200.0,36.94532554563921,0.08246724452151609
